,etype,cellid,seed,state,protocol,amplitude,duration,AP_count,AP_count_before_stim,AP_count_after_stim,voltage_base,voltage_after_stim
0,control_719,29294,0,normal,fi,160,2000,106,22,9,-56.54272458402201,-59.32793026795948
0,control_719,29294,0,normal,fi,180,2000,113,22,9,-56.54272458402201,-59.30099733224009
0,control_719,29294,0,normal,fi,200,2000,119,22,8,-56.54272458402201,-59.45269996913456
0,control_719,29294,0,normal,fi,220,2000,125,22,8,-56.54272458402201,-59.4393550137402
0,control_719,29294,0,normal,fi,240,2000,130,22,6,-56.54272458402201,-59.330692732028716
0,control_719,29294,0,normal,fi,260,2000,136,22,6,-56.54272458402201,-59.829354284937324
0,control_719,29294,0,normal,fi,280,2000,142,22,6,-56.54272458402201,-59.91298399280251
0,control_719,29294,0,normal,fi,300,2000,147,22,5,-56.54272458402201,-59.88875846276918
0,control_719,29294,0,normal,tburst,-50,2000,6,22,26,-56.54272458402201,-55.10140148817843
0,control_719,29294,0,normal,tburst,-100,2000,6,22,28,-56.54272458402201,-54.98057916319695
0,control_719,29294,0,normal,tburst,-150,2000,8,22,30,-56.54272458402201,-54.9219486913662
0,control_719,29294,0,normal,tburst,-200,2000,10,22,33,-56.54272458402201,-54.62157860026895
0,control_719,29294,0,normal,tburst,-250,2000,12,22,35,-56.54272458402201,-54.602525732458595
0,control_719,29294,0,normal,tburst,-300,2000,12,22,36,-56.54272458402201,-54.304631542132796
0,control_719,29294,0,normal,tburst,-50,500,4,22,52,-56.54272458402201,-56.467254960299435
0,control_719,29294,0,normal,tburst,-100,500,6,22,53,-56.54272458402201,-56.536085182320456
0,control_719,29294,0,normal,tburst,-150,500,9,22,56,-56.54272458402201,-56.58278330019866
0,control_719,29294,0,normal,tburst,-200,500,10,22,58,-56.54272458402201,-56.59969366914864
0,control_719,29294,0,normal,tburst,-250,500,11,22,60,-56.54272458402201,-56.52869752352031
0,control_719,29294,0,normal,tburst,-300,500,11,22,61,-56.54272458402201,-56.39817015365523
0,control_719,29294,0,normal,tburst,-50,200,4,22,55,-56.54272458402201,-56.76166302796657
0,control_719,29294,0,normal,tburst,-100,200,5,22,56,-56.54272458402201,-56.66406558327662
0,control_719,29294,0,normal,tburst,-150,200,6,22,57,-56.54272458402201,-56.76857343993672
